[WalkUpTimeInSystem].SampleAverage	[WalkUpWaitForTriage].SampleAverage	[WalkUpWaitForTest].SampleAverage	[WalkUpWaitForTreat].SampleAverage	[ScheduledTimeInSystem].SampleAverage	[ScheduledWaitForTreat].SampleAverage	[TriageNurseUtilization].Value	[TestNurseUtilization].Value	[Doctor1Utilization].Value	[Doctor2Utilization].Value
0.8028071405801916[h]	0.08033348928615422[h]	0.009059823211028193[h]	0.16831160852057153[h]	0.4390810097276498[h]	0.12062423123495163[h]	0.3780515691898148	0.1301170978732639	0.5532172474175346	0.9409431361791087
0.7799078917909823[h]	0.06746398473709252[h]	0.003989410255731922[h]	0.1685336039376635[h]	0.4365702090696418[h]	0.1186100904181442[h]	0.37500266242621527	0.12586805555555555	0.5648668415523727	0.9500362826490162
0.7844359312293671[h]	0.06423956692966251[h]	0.003616600792420327[h]	0.17052030545700905[h]	0.44366007129484186[h]	0.1251622073162692[h]	0.365676271640625	0.12586805555555555	0.5458091435778356	0.9462132679354746
0.7570864685522947[h]	0.05329746412066151[h]	0.006792705261330409[h]	0.14610890196948526[h]	0.46118006688431706[h]	0.1410101732786722[h]	0.39358122963831016	0.14756944444444445	0.5809382253501157	0.9573151328370949
0.8024414319310958[h]	0.07085937744724129[h]	0.0061974130656199675[h]	0.17092782869183826[h]	0.4635104295658508[h]	0.14336738827360151[h]	0.36034945821903935	0.13802083333333334	0.547115172265625	0.9532937453515625
0.7271692167920565[h]	0.06132307728641705[h]	0.005656321579365078[h]	0.11745400120110393[h]	0.44259749096325385[h]	0.12695711999660664[h]	0.3751802591001157	0.1362847222222222	0.537520667037037	0.9461576377560764
0.8792617501902891[h]	0.07489507318897634[h]	0.007581848650067751[h]	0.24666697202537177[h]	0.4906948376542679[h]	0.17220709739667436[h]	0.3968019164048032	0.15625	0.598643224098669	0.9795221886053241
0.8317550072419312[h]	0.07121831093988669[h]	0.00315741418946932[h]	0.21114873454914998[h]	0.4377229418151082[h]	0.12256689705124435[h]	0.3660083623842592	0.13194444444444445	0.5358210065610532	0.9295743002170138
0.7464934898825949[h]	0.06942133416182521[h]	0.004540869150082919[h]	0.13131038187363836[h]	0.428124396074303[h]	0.11547434377944639[h]	0.37331729781394674	0.12760416666666666	0.5665328245240162	0.9408323040842014
0.8431592866477406[h]	0.0982880564790692[h]	0.009059746687091506[h]	0.19652742435426407[h]	0.4485056662425861[h]	0.13343686523082246[h]	0.41435990609519674	0.1328125	0.5785540554499421	0.9530150312442128
0.7637789698658136[h]	0.05017580474667669[h]	0.006632308590949823[h]	0.16656590376222724[h]	0.4435397386583926[h]	0.12337093955920017[h]	0.34761195834201386	0.1171875	0.5360451247395833	0.9363013839756943
0.786238464417236[h]	0.055141586416729935[h]	0.0023218921479885054[h]	0.18826144795494817[h]	0.45352204287068965[h]	0.1353255637212643[h]	0.3683030418981481	0.1232638888888889	0.5568643799030671	0.9549904007841435
0.8813012145270435[h]	0.06465831956008318[h]	0.010130194970023982[h]	0.2653295462298092[h]	0.4406625819019373[h]	0.12453355216982999[h]	0.36317315732204863	0.1371527777777778	0.5720871084997106	0.9250534516001157
0.7529358954743303[h]	0.07571769829861111[h]	0.00956786765652557[h]	0.1404672632564484[h]	0.40695941353522097[h]	0.09710615704028012[h]	0.36463790213975694	0.1284722222222222	0.5227335327184607	0.9298378132667825
0.7699782969057969[h]	0.06126657218538647[h]	0.005195128689048761[h]	0.16110780328864743[h]	0.4547965616922262[h]	0.1372004791280864[h]	0.37037833684172455	0.1356046079470486	0.5670250341102431	0.9592779454036457
0.7184715930802203[h]	0.05586758772903454[h]	0.012198807521670605[h]	0.11517388810840962[h]	0.4529682016719625[h]	0.13985271268967833[h]	0.3879041737152778	0.1388888888888889	0.5599628440726273	0.9468983246035879
0.7737465356682931[h]	0.07341183686541143[h]	0.005465719207264957[h]	0.15402181326359823[h]	0.45622669698089063[h]	0.139684224537037[h]	0.39918826613859953	0.12745136669270832	0.5791016656698496	0.9576415598929399
0.7536528072947889[h]	0.07544149435641206[h]	0.00519926876984127[h]	0.12554623531584586[h]	0.44629972408477053[h]	0.1333019003146552[h]	0.3975050171267361	0.1467013888888889	0.5705567561197916	0.9527494429007523
0.7862617313871417[h]	0.06176664828849292[h]	0.006731631174924925[h]	0.1705327321511765[h]	0.4209243197252203[h]	0.10418497204936047[h]	0.3844778058940972	0.14410107004340275	0.5840480775274884	0.9333808856293402
0.8073704492663973[h]	0.05663104674314732[h]	0.006732424237677526[h]	0.19401662583700433[h]	0.4587047169463937[h]	0.13895727933723212[h]	0.3876260966753472	0.1371527777777778	0.5736858924927662	0.9685771083883101
0.8159076815292329[h]	0.0589608178534824[h]	0.004518588453947369[h]	0.1989848157384114[h]	0.46444794870565215[h]	0.14369800631481486[h]	0.3901402166116898	0.1449652777777778	0.5891443061545139	0.9532616895818865
0.9457603468512934[h]	0.08556925707831325[h]	0.005270581577853363[h]	0.30449533409248075[h]	0.46780394993006325[h]	0.14752749648936156[h]	0.39489791742187497	0.1388888888888889	0.6068815537630208	0.9442821738556133
0.7482092168726794[h]	0.05041587909057165[h]	0.005459885762012013[h]	0.13776536002474637[h]	0.4460470491602408[h]	0.12480013067121394[h]	0.3589439073191551	0.13802083333333334	0.5610419368156828	0.9291201725535301
0.953381870838738[h]	0.09409582780804157[h]	0.009104692934941521[h]	0.3032599132884782[h]	0.4841284097660568[h]	0.1640283535596531[h]	0.41308940922743054	0.14750298867766204	0.6320218191666667	0.9860988701837383
0.7390718368725844[h]	0.06551689530736719[h]	0.004968261476495727[h]	0.12540878457971014[h]	0.4294822205053668[h]	0.11595468841333728[h]	0.3874592392361111	0.13368055555555555	0.5583036254687499	0.924242847282986
0.7347618421271171[h]	0.05770143300046394[h]	0.008503057542087541[h]	0.11881916670900024[h]	0.43858243392116597[h]	0.12539704109643976[h]	0.3985025990653935	0.1579861111111111	0.5834045517173032	0.9334247752922453
0.8234024612745445[h]	0.05966871758620697[h]	0.00516893732689211[h]	0.20751034562679602[h]	0.4704614518494401[h]	0.1487354416739004[h]	0.36822737675925926	0.1284722222222222	0.5665718202792245	0.9688052421961806
0.7547849047055318[h]	0.0768484674940391[h]	0.008582726585470084[h]	0.1334401427598952[h]	0.4273752222882908[h]	0.11751851531491123[h]	0.38217946908420136	0.125	0.5355353946903936	0.9286317364510995
0.8590642450098225[h]	0.09375875357727573[h]	0.0049407489433183184[h]	0.2174574720956123[h]	0.4252732561032727[h]	0.11160390293797758[h]	0.4174361302488426	0.1440879339597801	0.6231956839207176	0.9392273356192129
0.9046045375637727[h]	0.08918924687699285[h]	0.0058520187166236[h]	0.26275031746750066[h]	0.45329723061722893[h]	0.13446985660746[h]	0.37309557278935185	0.1267361111111111	0.5423251126692709	0.9555749995558448
0.7574692894730938[h]	0.07102752369270056[h]	0.005427581496212121[h]	0.13823260081215746[h]	0.43317516029452324[h]	0.11992717143617018[h]	0.35322861160879626	0.1293402777777778	0.5373028796759259	0.9174614307523148
0.6735926668088262[h]	0.06457118508981681[h]	0.008417521526701121[h]	0.07011587917083034[h]	0.43584892965537714[h]	0.1261777180124777[h]	0.3771360143923611	0.12586805555555555	0.5314994978081596	0.9277397563382523
0.7367726144850661[h]	0.05993773725567503[h]	0.00474981357913669[h]	0.13034851643309436[h]	0.4378978325677265[h]	0.12435624642913227[h]	0.38226203902343747	0.1440972222222222	0.5701260954557291	0.935726482559317
0.8490193969706504[h]	0.07647112610470529[h]	0.007656464360551825[h]	0.21131629358665258[h]	0.45065305081925033[h]	0.13086949101350023[h]	0.3946801033839699	0.14322916666666666	0.5808217178009258	0.9463939665538195
0.901290520059564[h]	0.0986573604325317[h]	0.011349676328420256[h]	0.25060235786851476[h]	0.44868745796993253[h]	0.13220123317652335[h]	0.3947765270515046	0.14260737200376156	0.5816114221354166	0.9589594467766204
0.7695344602396277[h]	0.06944626329220314[h]	0.007942797743764171[h]	0.1547635563668335[h]	0.41130660332192465[h]	0.1026247957162699[h]	0.3877527306886574	0.14149305555555555	0.5371422418055556	0.9176548534490739
0.9314996760165014[h]	0.10396609741144112[h]	0.005764224986011192[h]	0.2842106226809681[h]	0.44293399268534855[h]	0.12572597013057513[h]	0.3990213215046296	0.13541666666666666	0.5789731384577546	0.9635009552054398
0.8132076617212396[h]	0.07814333163665141[h]	0.006240492413506321[h]	0.1836045013272211[h]	0.44493647169380257[h]	0.13463694343102428[h]	0.4016667765335648	0.15364583333333334	0.564227075630787	0.9307070226244213
0.7049778241545896[h]	0.04639949063338703[h]	0.00629504943032015[h]	0.11686083668880844[h]	0.4309915983812432[h]	0.11946199468641117[h]	0.3491196811472801	0.11458333333333333	0.49511770119646986	0.9200785810590277
0.7511186865465647[h]	0.04842736324610842[h]	0.005531329352636534[h]	0.14656771712090713[h]	0.44789247849376135[h]	0.12351581478213504[h]	0.3352807600535301	0.11805555555555555	0.5352291761212383	0.9471258025462962
0.6774984543970818[h]	0.04799965578533024[h]	0.006341174370982552[h]	0.0939120870929339[h]	0.40933875579112694[h]	0.10169643982037693[h]	0.3557759295341435	0.1189236111111111	0.5010731163917824	0.9013420312181714
0.775143628995866[h]	0.056755239514952614[h]	0.0098505042003367[h]	0.17756313019328954[h]	0.4336452034607897[h]	0.12038705614905622[h]	0.36853594930410877	0.12599115823350696	0.544135382974537	0.9212498229991319
0.7942489069252091[h]	0.06306745992192798[h]	0.002802298206018519[h]	0.18675877192634083[h]	0.429470046745115[h]	0.11817642737122558[h]	0.400852508479456	0.1440972222222222	0.5754871997902199	0.9441458521556713
0.8561063364890112[h]	0.07510033051159949[h]	0.010942665460662526[h]	0.21825980135042736[h]	0.4780770877641325[h]	0.15461139057553608[h]	0.36348573346064816	0.1519097222222222	0.5562568649363425	0.9636566349464699
0.8265013766918664[h]	0.07593385046061886[h]	0.010224886025219298[h]	0.19503290488162203[h]	0.46443706627543047[h]	0.14739584606318462[h]	0.378377984657118	0.140625	0.5709445415726273	0.9516504558940971
0.8252920142841459[h]	0.07117135136144045[h]	0.0033202389696382426[h]	0.1953790820267895[h]	0.4488831297909555[h]	0.13432353954541135[h]	0.4095211184780092	0.1640625	0.6119309634476273	0.9645168223987267
0.9213307238840153[h]	0.06341022767178366[h]	0.005774486010638298[h]	0.3071920660495858[h]	0.4373831416315738[h]	0.12088893111160541[h]	0.372960382536169	0.13975694444444445	0.5573000075159144	0.9377505197207755
0.7538988551608188[h]	0.056074783211501[h]	0.00424140671409214[h]	0.15106402899549218[h]	0.45127794884885764[h]	0.13021607828793205[h]	0.3746481769285301	0.12138781648148148	0.5784905786689815	0.9579459588946759
0.7068275778656333[h]	0.050185796141472866[h]	0.006551839207264956[h]	0.11319529419444449[h]	0.42034946108996524[h]	0.10759655993800456[h]	0.35074017758680553	0.1293402777777778	0.5142308064380786	0.9201754086082176
0.7974728032875319[h]	0.05237264919997622[h]	0.005121772991111111[h]	0.1977617628788962[h]	0.4796689216483789[h]	0.15863897833185053[h]	0.3694504470052083	0.1232638888888889	0.5725739894545717	0.9578519851012731
0.7061685763947001[h]	0.05217011312122266[h]	0.005034158964444444[h]	0.11311171797187354[h]	0.42796179058972084[h]	0.10981048518865123[h]	0.3782953530135995	0.12403671757523148	0.5747834789641203	0.9402087950679977
0.8373383451382694[h]	0.051335866883680595[h]	0.003245459551587302[h]	0.22905367379836308[h]	0.4470056160328782[h]	0.12767739613487822[h]	0.35344916953125	0.1345486111111111	0.5329691130454282	0.9467444569994212
0.7870954044687043[h]	0.06011117069141197[h]	0.004963943613123993[h]	0.17220182439471132[h]	0.4557183213575895[h]	0.13459582808196396[h]	0.368403462313368	0.13694319334056712	0.5759868556119792	0.9536587961791086
0.7147524160134091[h]	0.05315826132758622[h]	0.0019124478836930452[h]	0.11119581232950193[h]	0.4246589629454103[h]	0.11046712754299515[h]	0.35766548749421295	0.1345486111111111	0.5458667263223379	0.9268490401432292
0.8528502613385965[h]	0.08639883892397661[h]	0.008171599783715015[h]	0.218065441668421[h]	0.4717491164765064[h]	0.15486391814124792[h]	0.3949667529354745	0.13194444444444445	0.588142949849537	0.9658390227126736
0.8200285295555552[h]	0.05073546398429952[h]	0.007103404349366145[h]	0.20074448262137692[h]	0.5024036247586681[h]	0.17685455981333742[h]	0.37660439052662037	0.14572689127893518	0.5952636636458333	0.9609355641782407
0.7687033478118498[h]	0.07652798426946175[h]	0.011781358621336061[h]	0.13626866103257107[h]	0.44751314350549765[h]	0.13745067231963734[h]	0.3919835678182871	0.1579861111111111	0.5549383778747106	0.9445962020037615
0.768445194084295[h]	0.049484020170153964[h]	0.0038015933706467657[h]	0.16901909589826836[h]	0.4528325319925401[h]	0.13463470430310176[h]	0.39037222773726854	0.1362847222222222	0.5646892556032986	0.9512573194878472
0.7422459809541601[h]	0.059720388817887424[h]	0.0036112090297619045[h]	0.1244276053618585[h]	0.44340231873230573[h]	0.12684740952055465[h]	0.3679011309418403	0.1345486111111111	0.5369903080063657	0.9439351735865161
0.7858195922745999[h]	0.0717635502118644[h]	0.004602994446564885[h]	0.16524480187382296[h]	0.4914424598034412[h]	0.17466204950163408[h]	0.384266382770544	0.12586805555555555	0.586741810282118	0.9485973283492476
0.728071515324468[h]	0.06164253649231678[h]	0.005299924917302799[h]	0.12166322014066189[h]	0.44557864460060337[h]	0.13035213677612373[h]	0.3805076781481481	0.1328125	0.563954669296875	0.948745852277199
0.9375668498975726[h]	0.09540074702015149[h]	0.006365940300149141[h]	0.29097374483466937[h]	0.46459392398519217[h]	0.14680635614692217[h]	0.4067521384548611	0.1440972222222222	0.6119687649768518	0.9518441794762731
0.8484811260733662[h]	0.0624801852359047[h]	0.006799950257936508[h]	0.23312623798596374[h]	0.4579702272935231[h]	0.13642998947662907[h]	0.3636627989351852	0.1345486111111111	0.5612077220037616	0.956868483725405
0.7215962374098925[h]	0.05493951868754657[h]	0.006139901010599415[h]	0.1124570759886901[h]	0.4200551798491084[h]	0.10837193361062111[h]	0.3736399645703125	0.1484375	0.5473198077170138	0.9275363632971642
0.7989090327104016[h]	0.07335078926182032[h]	0.008284941168763101[h]	0.16666228314243492[h]	0.4629533108328537[h]	0.14868337351787766[h]	0.3789635125593171	0.15711805555555555	0.5727785220703125	0.9552500712818287
0.7512827437997682[h]	0.07363414344965272[h]	0.004472051204325131[h]	0.1218982391521991[h]	0.4284238659235985[h]	0.11260459786754427[h]	0.3968602784273727	0.14145826660011573	0.5795289761993634	0.9492704660778355
0.7493788265623533[h]	0.06469584125996249[h]	0.007225771486486486[h]	0.13655428153598217[h]	0.4361182934393588[h]	0.12404126775426977[h]	0.37754770251591435	0.1423611111111111	0.5542129488353588	0.9531171348987268
